select_model_id,select_regDate,select_mile,select_partition_month,city,car_id
1147417,2018/6/13,4.9508,2019/11/22,四川,46684
1147417,2018/6/13,6.247,2019/11/22,四川,46686
1147417,2018/9/3,3.1396,2019/11/22,四川,46689
1147417,2018/6/12,4.4893,2019/11/22,四川,46691
1147417,2018/6/12,4.8896,2019/11/22,重庆,46692
1147417,2018/6/12,4.3857,2019/11/22,四川,46693
1147417,2018/6/13,4.2711,2019/11/22,四川,46696
1147417,2018/9/3,4.781,2019/11/22,四川,46697
1147417,2018/6/12,4.4879,2019/11/22,四川,46698
1147417,2018/6/13,4.8047,2019/11/22,云南,46699
1147417,2018/6/12,4.1431,2019/11/22,四川,46706
28299,2018/1/29,3.8307,2019/11/22,安徽,47148
28299,2018/1/9,7.3343,2019/11/22,河北,47434
23527,2016/2/1,9.2611,2019/11/22,湖北,54330
24638,2016/12/6,7.7567,2019/11/22,四川,54735
24638,2016/9/27,8.9417,2019/11/22,河南,54834
24638,2016/9/27,9.3539,2019/11/22,河南,54836
24638,2016/11/23,8.9653,2019/11/22,浙江,54861
24638,2016/11/23,9.2231,2019/11/22,浙江,54864
24638,2016/11/23,8.0433,2019/11/22,浙江,54879
24638,2016/11/23,9.0224,2019/11/22,浙江,54880
24638,2016/11/22,8.2791,2019/11/22,浙江,54891
24638,2016/9/28,9.6391,2019/11/22,河北,55088
24638,2016/9/26,8.9774,2019/11/22,四川,55540
24638,2016/12/6,7.4288,2019/11/22,四川,55542
24638,2016/12/14,7.9063,2019/11/22,云南,55654
29777,2016/12/28,6.0795,2019/11/22,浙江,55710
29777,2016/12/23,6.4549,2019/11/22,浙江,55712
29779,2016/9/9,12.7993,2019/11/22,四川,55880
29777,2016/7/27,17.3536,2019/11/22,陕西,55911
27731,2018/1/3,3.3837,2019/11/22,云南,56150
1126870,2018/6/12,4.6408,2019/11/22,四川,57789
1126870,2018/6/12,4.4874,2019/11/22,四川,57842
1126870,2018/6/12,4.7785,2019/11/22,重庆,57855
1126870,2018/6/12,5.5521,2019/11/22,四川,57861
1126870,2018/6/14,3.9496,2019/11/22,陕西,58006
1126870,2018/6/20,4.8621,2019/11/22,黑龙江,58107
1126870,2018/6/19,6.7418,2019/11/22,云南,58141
1126870,2018/6/27,3.3917,2019/11/22,山西,58183
1126870,2018/7/29,4.1899,2019/11/22,山西,58293
1126870,2018/6/29,6.5024,2019/11/22,新疆,58307
1126870,2018/6/29,7.4603,2019/11/22,山西,58309
1126870,2018/6/29,6.5337,2019/11/22,新疆,58315
1126870,2018/6/29,6.9478,2019/11/22,山西,58318
1126870,2018/6/29,5.3847,2019/11/22,山西,58323
1126870,2018/7/2,7.4747,2019/11/22,新疆,58327
1126870,2018/6/26,7.6138,2019/11/22,山西,58403
1126870,2018/7/3,3.7947,2019/11/22,山西,58460
1126870,2018/6/29,6.0495,2019/11/22,甘肃,58463
1126870,2018/7/2,7.0502,2019/11/22,甘肃,58471
1126870,2018/7/4,4.8645,2019/11/22,重庆,58496
1126870,2018/7/6,4.2025,2019/11/22,湖南,58662
1126870,2018/8/31,4.1312,2019/11/22,广东,58873
1126870,2018/8/31,3.8523,2019/11/22,黑龙江,58875
1126870,2018/9/2,3.867,2019/11/22,四川,58960
1126870,2018/9/2,4.4132,2019/11/22,四川,58964
1126870,2018/9/2,4.6582,2019/11/22,重庆,58979
1126870,2018/9/12,5.2378,2019/11/22,甘肃,59341
1126870,2018/9/12,5.4333,2019/11/22,陕西,59372
1126870,2018/9/20,4.5756,2019/11/22,重庆,59613
1126870,2018/9/21,2.9476,2019/11/22,河南,59634
1126870,2018/9/25,4.8845,2019/11/22,河南,59643
1126870,2018/9/25,3.4538,2019/11/22,甘肃,59650
1126870,2018/9/25,3.2689,2019/11/22,陕西,59697
23527,2016/2/1,7.1024,2019/11/22,福建,61471
31553,2016/12/23,8.1403,2019/11/22,浙江,61476
31553,2016/12/22,8.4496,2019/11/22,浙江,61482
23527,2016/2/1,9.4137,2019/11/22,安徽,61507
31553,2016/12/12,7.2955,2019/11/22,海南,61533
31553,2016/12/26,9.2508,2019/11/22,广西,61557
23527,2016/2/1,8.7942,2019/11/22,广西,61558
31553,2016/8/18,10.1372,2019/11/22,安徽,61559
31553,2016/8/18,7.4952,2019/11/22,山东,61561
31553,2016/2/1,9.9117,2019/11/22,浙江,61576
23527,2016/2/2,9.2507,2019/11/22,江苏,61583
31553,2016/11/1,6.3639,2019/11/22,海南,61588
23527,2016/2/2,7.5875,2019/11/22,湖北,61607
31553,2016/9/18,9.3272,2019/11/22,云南,61613
31553,2016/9/6,11.6354,2019/11/22,云南,61616
31553,2016/10/20,11.5952,2019/11/22,云南,61665
31553,2016/10/18,12.1458,2019/11/22,云南,61666
31553,2016/10/20,8.6979,2019/11/22,云南,61668
31553,2016/9/20,12.1778,2019/11/22,云南,61674
31553,2016/9/6,13.5803,2019/11/22,贵州,61679
31553,2016/9/5,11.6923,2019/11/22,广西,61680
31553,2016/9/20,11.8634,2019/11/22,云南,61714
23527,2016/3/3,8.4346,2019/11/22,广东,61752
23527,2016/3/3,8.1202,2019/11/22,广东,61758
23527,2016/2/2,8.8741,2019/11/22,江苏,61858
23527,2016/2/9,9.2054,2019/11/22,安徽,61958
23527,2016/2/18,7.6136,2019/11/22,福建,62029
31553,2016/10/17,8.8582,2019/11/22,北京,62037
31553,2016/8/17,7.2613,2019/11/22,河北,62046
31553,2016/9/27,7.8473,2019/11/22,黑龙江,62065
23527,2016/2/1,7.3047,2019/11/22,湖北,62328
23527,2016/2/2,10.108,2019/11/22,湖北,62371
31553,2016/8/22,8.0416,2019/11/22,四川,62454
31553,2016/8/10,7.8728,2019/11/22,重庆,62462
31553,2016/8/22,8.8219,2019/11/22,四川,62472
31553,2016/10/18,12.7055,2019/11/22,云南,62549
31553,2016/12/12,8.1085,2019/11/22,湖北,62665
31553,2016/12/26,10.3879,2019/11/22,广西,62718
31553,2016/12/26,9.3485,2019/11/22,广西,62719
31553,2016/12/26,10.6226,2019/11/22,广西,62720
31553,2016/12/26,9.1326,2019/11/22,广西,62724
31553,2016/12/16,10.4154,2019/11/22,广西,62727
31553,2016/12/16,11.8596,2019/11/22,广西,62737
31553,2016/12/14,9.4359,2019/11/22,广西,62738
31553,2017/1/11,9.1791,2019/11/22,广西,62740
31553,2017/1/17,9.1268,2019/11/22,广西,62741
31553,2017/1/20,10.0912,2019/11/22,广西,62742
31553,2017/1/20,9.8058,2019/11/22,广东,62743
23527,2016/2/4,10.4487,2019/11/22,广西,62755
31553,2017/1/19,10.8508,2019/11/22,广西,62761
31553,2017/1/19,10.1952,2019/11/22,广西,62763
23527,2016/2/3,10.3887,2019/11/22,广西,62767
31553,2016/12/26,9.8123,2019/11/22,广西,62776
31553,2017/1/20,9.0159,2019/11/22,广西,62777
31553,2016/12/26,11.5127,2019/11/22,广西,62778
31553,2016/12/16,12.0016,2019/11/22,广西,62779
31553,2016/12/26,13.0993,2019/11/22,广西,62786
31553,2016/12/26,8.8436,2019/11/22,广西,62791
31553,2017/1/19,9.1196,2019/11/22,广西,62793
31553,2016/12/26,13.2976,2019/11/22,广西,62799
31553,2016/12/26,9.2718,2019/11/22,广西,62804
31553,2016/12/26,10.055,2019/11/22,广西,62806
31553,2016/12/15,10.3161,2019/11/22,广西,62807
31553,2016/12/16,10.2968,2019/11/22,广西,62808
31553,2017/1/13,12.0162,2019/11/22,广西,62809
31553,2017/1/19,13.0392,2019/11/22,广西,62811
31553,2016/12/16,9.8843,2019/11/22,广西,62816
31553,2017/1/20,9.21,2019/11/22,广西,62830
31553,2017/1/19,9.8245,2019/11/22,广西,62832
31553,2016/12/26,9.0242,2019/11/22,广西,62863
31553,2017/1/13,9.2176,2019/11/22,广西,62867
31553,2016/12/26,9.2345,2019/11/22,广西,62873
31553,2016/12/26,11.0512,2019/11/22,广西,62874
31553,2017/1/19,10.951,2019/11/22,广西,62879
31553,2016/12/26,9.7187,2019/11/22,广西,62880
31553,2017/1/13,9.3036,2019/11/22,广西,62883
31553,2016/12/26,11.1145,2019/11/22,广西,62884
31553,2017/1/13,8.6224,2019/11/22,广西,62885
31553,2016/12/26,12.2653,2019/11/22,广西,62889
31553,2016/12/26,11.6672,2019/11/22,广西,62891
31553,2016/8/18,8.0224,2019/11/22,安徽,62901
31553,2016/8/18,8.9555,2019/11/22,山东,62907
31553,2016/8/18,9.2946,2019/11/22,上海,62908
31553,2016/8/18,9.3424,2019/11/22,山东,62910
31553,2016/8/18,8.4269,2019/11/22,安徽,62918
23527,2016/2/1,8.754,2019/11/22,江苏,62928
31553,2016/8/18,11.2546,2019/11/22,山东,62932
31553,2016/8/17,7.1292,2019/11/22,安徽,62937
31553,2016/8/18,8.9661,2019/11/22,浙江,62951
23527,2016/2/1,9.9022,2019/11/22,安徽,62961
23527,2016/2/1,5.3887,2019/11/22,福建,62979
31553,2016/8/18,11.3774,2019/11/22,安徽,62983
23527,2016/2/1,8.8366,2019/11/22,山东,63000
23527,2016/2/1,10.4952,2019/11/22,湖南,63019
23527,2016/2/1,9.081,2019/11/22,浙江,63032
23527,2016/2/1,7.3915,2019/11/22,安徽,63033
31553,2016/8/18,8.3545,2019/11/22,山东,63041
31553,2016/8/17,8.7487,2019/11/22,浙江,63052
23527,2016/2/2,10.8128,2019/11/22,江苏,63055
23527,2016/2/1,8.6527,2019/11/22,浙江,63080
23527,2016/2/2,7.973,2019/11/22,江西,63108
31553,2016/8/17,9.8236,2019/11/22,河北,63112
31553,2016/8/18,7.2389,2019/11/22,安徽,63118
23527,2016/2/1,8.9478,2019/11/22,江苏,63119
23527,2016/2/1,7.7502,2019/11/22,安徽,63120
23527,2016/2/1,9.1139,2019/11/22,浙江,63129
23527,2016/2/2,8.0759,2019/11/22,山东,63131
23527,2016/2/1,8.9503,2019/11/22,江苏,63134
23527,2016/2/2,9.4156,2019/11/22,山东,63150
31553,2016/11/1,5.0918,2019/11/22,海南,63159
31553,2016/11/1,7.112,2019/11/22,海南,63167
31553,2016/11/1,7.1448,2019/11/22,海南,63181
31553,2016/11/1,7.2239,2019/11/22,海南,63186
31553,2016/11/1,8.7308,2019/11/22,海南,63187
31553,2016/11/1,6.2395,2019/11/22,山西,63188
31553,2016/11/1,7.779,2019/11/22,海南,63190
31553,2016/11/1,5.8952,2019/11/22,山东,63191
31553,2016/11/1,9.074,2019/11/22,海南,63197
31553,2016/10/31,6.907,2019/11/22,海南,63199
31553,2016/10/31,6.0167,2019/11/22,山东,63201
31553,2016/10/31,7.0007,2019/11/22,海南,63202
31553,2016/10/31,6.4219,2019/11/22,山西,63213
31553,2016/10/31,7.7128,2019/11/22,海南,63215
31553,2016/10/31,8.6958,2019/11/22,海南,63216
31553,2016/10/31,4.6951,2019/11/22,山西,63220
31553,2016/10/31,6.6074,2019/11/22,山东,63226
31553,2016/10/31,5.5984,2019/11/22,山西,63227
31553,2016/10/31,6.1565,2019/11/22,山西,63236
31553,2016/11/1,7.0842,2019/11/22,山西,63239
31553,2016/10/31,4.5664,2019/11/22,山西,63243
23527,2016/2/18,7.524,2019/11/22,福建,63249
31553,2016/8/12,9.7385,2019/11/22,辽宁,63255
31553,2016/10/17,9.7951,2019/11/22,北京,63283
23527,2016/1/29,9.4432,2019/11/22,湖北,63308
23527,2016/2/2,7.5881,2019/11/22,福建,63327
23527,2016/1/29,8.9204,2019/11/22,湖北,63329
23527,2016/2/2,6.313,2019/11/22,湖北,63338
23527,2016/2/1,9.005,2019/11/22,福建,63339
23527,2016/2/2,8.636,2019/11/22,湖北,63344
23527,2016/2/1,10.0852,2019/11/22,云南,63359
23527,2016/2/1,5.7585,2019/11/22,湖北,63363
31553,2016/2/2,8.5186,2019/11/22,河南,63364
23527,2016/2/2,7.943,2019/11/22,河南,63365
23527,2016/2/2,7.8227,2019/11/22,河南,63373
23527,2016/2/1,9.2011,2019/11/22,湖北,63377
23527,2016/2/1,9.3454,2019/11/22,湖北,63378
23527,2016/2/2,6.3091,2019/11/22,湖北,63379
23527,2016/2/1,6.8368,2019/11/22,湖北,63389
23527,2016/2/2,9.9013,2019/11/22,湖北,63397
23527,2016/2/2,9.8311,2019/11/22,湖北,63414
23527,2016/2/1,7.6447,2019/11/22,湖北,63420
23527,2016/2/2,8.0538,2019/11/22,河南,63427
23527,2016/2/1,10.7628,2019/11/22,河南,63429
23527,2016/2/1,7.9606,2019/11/22,河南,63432
23527,2016/1/29,8.241,2019/11/22,湖北,63438
31553,2016/8/25,8.4858,2019/11/22,四川,63451
31553,2016/8/22,10.3431,2019/11/22,湖北,63457
31553,2016/8/22,9.3902,2019/11/22,四川,63463
31553,2016/8/25,8.3911,2019/11/22,四川,63478
29777,2016/10/17,8.2047,2019/11/22,北京,63493
29777,2016/10/26,8.6846,2019/11/22,内蒙古,63495
29777,2016/10/17,8.3083,2019/11/22,北京,63512
29777,2016/6/1,7.9532,2019/11/22,浙江,63560
29777,2016/7/22,7.7739,2019/11/22,安徽,63580
29777,2016/7/25,8.0767,2019/11/22,安徽,63585
29777,2016/12/22,7.4548,2019/11/22,浙江,63610
29777,2016/12/23,10.4104,2019/11/22,浙江,63612
29777,2016/7/26,7.8461,2019/11/22,广东,63651
29777,2016/7/22,7.3531,2019/11/22,江西,63717
29777,2016/7/11,7.9697,2019/11/22,湖北,63877
29777,2016/12/28,7.6371,2019/11/22,浙江,63932
29777,2016/12/23,5.8382,2019/11/22,浙江,63938
29777,2016/8/18,8.2618,2019/11/22,上海,64078
29777,2016/8/19,8.1595,2019/11/22,河南,64091
29777,2016/8/18,8.7021,2019/11/22,山东,64114
29777,2016/7/22,7.8515,2019/11/22,安徽,64128
29777,2016/8/18,7.1778,2019/11/22,江苏,64132
29777,2016/7/22,9.298,2019/11/22,安徽,64138
29777,2016/8/18,8.2875,2019/11/22,山东,64151
29777,2016/8/18,9.0903,2019/11/22,山东,64153
29777,2016/7/22,7.4125,2019/11/22,江苏,64160
29777,2016/8/18,8.2134,2019/11/22,山东,64178
29777,2016/7/22,7.2308,2019/11/22,浙江,64180
29777,2016/8/18,5.9693,2019/11/22,浙江,64187
29777,2016/7/22,7.4921,2019/11/22,河北,64190
29777,2016/7/22,7.0374,2019/11/22,福建,64247
29777,2016/8/18,9.3742,2019/11/22,江苏,64249
29777,2016/7/22,9.3767,2019/11/22,浙江,64252
29777,2016/8/18,8.4247,2019/11/22,河北,64261
29777,2016/8/18,8.4325,2019/11/22,山东,64273
29777,2016/8/18,8.0408,2019/11/22,江苏,64277
29777,2016/7/23,7.2407,2019/11/22,浙江,64288
29777,2017/2/24,6.81,2019/11/22,陕西,64304
29777,2016/7/23,7.38,2019/11/22,江苏,64306
29777,2016/7/23,8.9875,2019/11/22,江苏,64316
29777,2016/7/23,8.3856,2019/11/22,山东,64318
29777,2016/7/23,8.1359,2019/11/22,山东,64338
29777,2016/7/23,8.6881,2019/11/22,山东,64352
29777,2016/7/23,8.3881,2019/11/22,福建,64356
29777,2016/7/23,10.2345,2019/11/22,浙江,64357
29777,2016/7/23,9.0361,2019/11/22,江苏,64367
29777,2016/7/23,8.758,2019/11/22,浙江,64370
29777,2016/7/19,6.9307,2019/11/22,辽宁,64393
29777,2016/7/25,8.4449,2019/11/22,河北,64418
29777,2016/9/27,7.3312,2019/11/22,吉林,64427
29777,2016/9/30,7.5112,2019/11/22,辽宁,64428
29777,2016/7/11,9.001,2019/11/22,湖北,64448
29777,2016/7/11,7.9336,2019/11/22,安徽,64466
29777,2016/7/11,8.4447,2019/11/22,福建,64480
29777,2016/7/11,9.6203,2019/11/22,河南,64489
29777,2016/8/11,5.9772,2019/11/22,陕西,64509
1126619,2017/9/26,4.7286,2019/11/22,北京,65121
1126619,2017/7/24,5.7259,2019/11/22,四川,65126
1126619,2017/6/26,7.3843,2019/11/22,重庆,65129
1126619,2017/7/4,7.59,2019/11/22,云南,65134
1126619,2017/6/28,6.4764,2019/11/22,云南,65142
1126619,2017/7/24,7.5277,2019/11/22,湖北,65147
1134642,2018/2/6,3.7591,2019/11/22,陕西,66422
1126619,2017/9/19,4.6931,2019/11/22,辽宁,66644
1126619,2017/9/27,4.902,2019/11/22,广东,66655
1126619,2017/10/1,5.3973,2019/11/22,广东,66674
1126619,2017/12/19,5.0345,2019/11/22,浙江,66694
29585,2017/5/23,4.5763,2019/11/22,北京,66971
29585,2017/5/25,6.0101,2019/11/22,北京,66996
29585,2017/4/28,6.3998,2019/11/22,北京,67002
29585,2017/5/25,6.9387,2019/11/22,北京,67003
1126619,2017/10/10,6.3987,2019/11/22,上海,67028
1126619,2017/10/10,5.1578,2019/11/22,上海,67032
1126619,2017/10/10,6.265,2019/11/22,上海,67033
1126619,2017/12/22,4.7602,2019/11/22,广东,67046
1126619,2017/9/2,5.4252,2019/11/22,广东,67047
1126870,2018/4/22,3.7774,2019/11/22,四川,67573
1126870,2018/4/27,2.8525,2019/11/22,四川,67599
32245,2017/9/7,10.0467,2019/11/22,贵州,67865
32245,2017/9/4,7.9258,2019/11/22,重庆,68051
32245,2017/6/2,7.1411,2019/11/22,重庆,68053
32245,2017/6/2,7.9133,2019/11/22,贵州,68064
32245,2017/9/4,8.174,2019/11/22,湖北,68080
32245,2017/9/12,11.0919,2019/11/22,新疆,68092
32245,2017/9/12,9.9951,2019/11/22,新疆,68093
32245,2017/7/28,9.6488,2019/11/22,新疆,68094
32245,2017/9/12,9.5608,2019/11/22,新疆,68099
32245,2017/9/12,8.5068,2019/11/22,新疆,68100
32245,2017/9/12,8.7826,2019/11/22,新疆,68102
32245,2017/9/12,7.3342,2019/11/22,新疆,68105
32245,2017/7/28,7.6909,2019/11/22,新疆,68108
32245,2017/7/28,7.4935,2019/11/22,新疆,68109
32245,2017/7/28,10.3116,2019/11/22,新疆,68111
32245,2017/7/28,9.4788,2019/11/22,新疆,68112
32245,2017/9/13,8.4385,2019/11/22,湖南,68120
32245,2017/9/1,8.5189,2019/11/22,上海,68144
32245,2017/9/1,8.0942,2019/11/22,上海,68157
32245,2017/4/1,6.7646,2019/11/22,陕西,68190
32245,2017/4/14,4.0613,2019/11/22,陕西,68199
32245,2017/6/13,9.8007,2019/11/22,陕西,68204
32245,2017/7/25,7.3069,2019/11/22,青海,68251
32245,2017/7/25,9.2498,2019/11/22,青海,68261
32245,2017/9/7,5.3701,2019/11/22,青海,68262
32245,2017/7/25,8.3006,2019/11/22,河南,68264
32245,2017/7/25,10.1084,2019/11/22,河南,68265
32245,2017/7/25,8.2456,2019/11/22,河南,68267
32245,2017/9/7,7.1385,2019/11/22,青海,68271
32245,2017/7/25,9.502,2019/11/22,青海,68273
32245,2017/7/25,8.8826,2019/11/22,青海,68274
32245,2017/9/7,9.1078,2019/11/22,河南,68276
32245,2017/9/7,7.9388,2019/11/22,宁夏,68280
32245,2017/7/25,8.3455,2019/11/22,青海,68283
32245,2017/7/25,7.7519,2019/11/22,青海,68289
32245,2017/7/25,6.6817,2019/11/22,青海,68290
32245,2017/9/7,4.8206,2019/11/22,青海,68291
32245,2017/3/30,6.551,2019/11/22,辽宁,68307
32245,2017/9/1,6.1073,2019/11/22,辽宁,68313
32245,2017/9/2,7.9629,2019/11/22,辽宁,68323
32245,2017/9/2,8.6371,2019/11/22,辽宁,68327
32245,2017/9/6,8.3321,2019/11/22,辽宁,68332
32245,2017/9/1,9.3819,2019/11/22,北京,68334
32245,2017/9/1,9.0545,2019/11/22,北京,68337
32245,2017/3/30,5.5145,2019/11/22,北京,68362
32245,2017/3/30,10.3696,2019/11/22,北京,68366
32245,2017/6/14,6.5069,2019/11/22,北京,68369
32245,2017/6/14,9.4774,2019/11/22,北京,68370
32245,2017/3/30,7.026,2019/11/22,北京,68372
32245,2017/6/14,8.9063,2019/11/22,北京,68383
32245,2017/9/1,8.247,2019/11/22,北京,68391
32245,2017/5/26,8.1747,2019/11/22,天津,68427
32245,2017/9/6,7.9625,2019/11/22,黑龙江,68443
32245,2017/9/6,7.4817,2019/11/22,黑龙江,68455
32245,2017/8/30,7.7786,2019/11/22,湖北,68458
32245,2017/8/30,7.007,2019/11/22,湖北,68478
32245,2017/6/7,9.7252,2019/11/22,贵州,68505
32245,2017/4/10,6.7809,2019/11/22,四川,68519
32245,2017/7/25,6.6652,2019/11/22,河南,68568
32245,2017/6/7,8.0812,2019/11/22,四川,68574
32245,2017/4/11,6.8477,2019/11/22,四川,68575
31504,2017/11/23,7.4611,2019/11/22,浙江,68620
1133365,2017/12/13,9.143,2019/11/22,广东,68723
31504,2017/12/7,7.1579,2019/11/22,河南,68873
31504,2017/10/27,7.1375,2019/11/22,河南,68879
31504,2017/12/7,6.8601,2019/11/22,河南,68882
31504,2017/10/27,9.4243,2019/11/22,河南,68886
31504,2017/10/18,9.0779,2019/11/22,四川,68917
31504,2017/10/20,8.3273,2019/11/22,四川,68927
31504,2017/10/19,6.8268,2019/11/22,福建,69034
31500,2016/11/2,7.1504,2019/11/22,河南,69045
31502,2016/12/27,8.5629,2019/11/22,广东,69058
1133365,2017/12/13,6.3153,2019/11/22,广西,69075
31504,2017/10/31,4.358,2019/11/22,河南,69081
31502,2017/11/1,5.824,2019/11/22,海南,69084
1133365,2017/12/13,4.1169,2019/11/22,山西,69091
31502,2017/11/1,6.5287,2019/11/22,广西,69100
31502,2017/10/31,5.6289,2019/11/22,海南,69111
1133365,2017/12/14,3.9944,2019/11/22,广西,69113
31502,2017/10/30,6.3853,2019/11/22,河南,69118
1133365,2017/12/18,5.5399,2019/11/22,广西,69129
31502,2017/10/30,6.5968,2019/11/22,广西,69150
31504,2017/10/30,3.3516,2019/11/22,广西,69153
31504,2017/12/18,5.5833,2019/11/22,海南,69154
31504,2017/12/13,4.6726,2019/11/22,海南,69164
31504,2017/12/13,3.784,2019/11/22,河南,69170
31504,2017/9/30,5.9246,2019/11/22,辽宁,69184
31500,2016/6/30,14.3338,2019/11/22,北京,69189
31500,2016/6/30,11.535,2019/11/22,北京,69191
31500,2016/6/30,13.1988,2019/11/22,北京,69196
31504,2017/10/25,8.0344,2019/11/22,北京,69203
31504,2017/10/25,7.4098,2019/11/22,北京,69204
31504,2017/11/30,8.0431,2019/11/22,北京,69206
31504,2017/11/30,7.0553,2019/11/22,北京,69207
31504,2017/10/25,7.149,2019/11/22,北京,69211
31502,2017/11/30,6.8466,2019/11/22,北京,69212
31504,2017/10/25,8.4777,2019/11/22,北京,69214
31504,2017/10/25,8.0343,2019/11/22,北京,69224
31504,2017/10/25,8.9237,2019/11/22,北京,69231
31504,2017/10/25,8.6491,2019/11/22,北京,69232
31504,2017/10/25,8.014,2019/11/22,北京,69234
31504,2017/10/25,9.0426,2019/11/22,北京,69235
31504,2017/10/25,7.5156,2019/11/22,北京,69236
31504,2017/10/25,6.8726,2019/11/22,北京,69237
31504,2017/10/25,7.6306,2019/11/22,北京,69240
31504,2017/10/25,8.6305,2019/11/22,北京,69241
31502,2017/11/30,7.2463,2019/11/22,北京,69244
31504,2017/10/25,7.9888,2019/11/22,北京,69246
31504,2017/10/25,7.3126,2019/11/22,北京,69247
31502,2017/11/30,7.8877,2019/11/22,北京,69249
31504,2017/9/30,7.9047,2019/11/22,天津,69261
31504,2017/9/30,6.0389,2019/11/22,天津,69266
31504,2017/9/30,7.4499,2019/11/22,天津,69271
31504,2017/9/20,5.5738,2019/11/22,天津,69273
31504,2017/9/30,6.8906,2019/11/22,天津,69275
31504,2017/9/30,5.6376,2019/11/22,天津,69276
31504,2017/9/30,6.6826,2019/11/22,天津,69277
31504,2017/9/30,6.1945,2019/11/22,天津,69284
31504,2017/9/30,6.893,2019/11/22,天津,69285
31504,2017/9/30,6.753,2019/11/22,天津,69286
