select_model_id,select_regDate,select_mile,select_partition_month,city,car_id
31504,2017/9/30,5.0644,2019/11/22,天津,69293
31504,2017/9/30,6.1182,2019/11/22,天津,69295
31504,2017/9/30,6.3755,2019/11/22,天津,69301
31504,2017/9/30,5.5459,2019/11/22,天津,69303
31504,2017/10/20,5.4212,2019/11/22,辽宁,69310
31504,2017/10/20,8.2449,2019/11/22,黑龙江,69314
31504,2017/10/20,5.9761,2019/11/22,吉林,69316
31504,2017/10/20,6.3348,2019/11/22,辽宁,69319
31504,2017/10/26,5.7196,2019/11/22,黑龙江,69328
31504,2017/10/17,7.417,2019/11/22,湖北,69372
31504,2017/10/17,6.9638,2019/11/22,湖北,69375
31504,2017/10/17,9.8778,2019/11/22,四川,69417
31499,2017/9/19,9.8951,2019/11/22,四川,69452
31504,2017/9/30,7.624,2019/11/22,天津,69502
31504,2017/10/20,5.2448,2019/11/22,吉林,69503
31504,2017/10/26,7.0534,2019/11/22,吉林,69507
31500,2017/9/19,8.5177,2019/11/22,青海,69511
1133568,2018/1/18,4.8746,2019/11/22,浙江,69520
1133568,2018/1/17,4.1503,2019/11/22,浙江,69537
1133568,2018/2/8,6.4514,2019/11/22,浙江,69554
1133568,2018/2/8,4.5848,2019/11/22,浙江,69562
1133568,2018/2/8,6.6178,2019/11/22,浙江,69564
1133568,2018/2/8,7.9623,2019/11/22,浙江,69565
1133568,2018/2/8,5.5066,2019/11/22,浙江,69567
1133568,2018/2/8,6.7516,2019/11/22,浙江,69569
1133568,2018/2/8,5.7533,2019/11/22,浙江,69574
1133568,2018/1/25,7.3544,2019/11/22,贵州,69605
1133568,2018/1/25,7.6757,2019/11/22,云南,69606
1133568,2018/1/25,8.4786,2019/11/22,广西,69607
1133568,2018/1/25,8.4889,2019/11/22,贵州,69624
1133568,2018/1/25,7.4223,2019/11/22,云南,69627
1133568,2018/1/25,7.5084,2019/11/22,贵州,69629
1133568,2018/1/25,7.3828,2019/11/22,云南,69631
1133568,2018/1/25,8.7296,2019/11/22,云南,69633
1133568,2018/1/25,6.6113,2019/11/22,云南,69634
1133568,2018/1/25,8.7152,2019/11/22,云南,69642
1133568,2018/1/25,7.6296,2019/11/22,云南,69643
1133568,2018/1/25,9.2904,2019/11/22,广东,69646
1133568,2018/1/26,5.9292,2019/11/22,广东,69654
1133568,2018/1/26,7.3545,2019/11/22,广东,69658
1133568,2018/1/26,9.6436,2019/11/22,广东,69666
1133568,2018/1/26,5.8812,2019/11/22,广东,69679
1133568,2018/1/26,6.2157,2019/11/22,广东,69685
1133568,2018/1/26,5.8211,2019/11/22,广东,69702
1133568,2018/1/30,5.6155,2019/11/22,广东,69706
1133568,2018/1/30,4.9561,2019/11/22,广东,69712
1133568,2018/1/26,5.849,2019/11/22,广东,69717
1133568,2018/1/26,6.4681,2019/11/22,广东,69720
1133568,2018/1/26,7.2076,2019/11/22,广东,69728
1133568,2018/1/26,7.4425,2019/11/22,广东,69736
1133568,2018/2/2,4.4826,2019/11/22,广东,69767
1133568,2018/2/2,5.0716,2019/11/22,广东,69769
1133568,2018/2/5,5.9322,2019/11/22,广东,69771
1133568,2018/2/2,6.601,2019/11/22,广东,69773
1133568,2018/2/2,3.6718,2019/11/22,广东,69774
1133568,2018/2/2,7.7178,2019/11/22,广东,69775
1133568,2018/2/2,5.7572,2019/11/22,广东,69776
1133568,2018/2/2,5.7773,2019/11/22,广东,69781
1133568,2018/2/2,5.4584,2019/11/22,广东,69789
1133568,2018/2/5,6.7753,2019/11/22,广东,69790
1133568,2018/2/2,5.851,2019/11/22,广东,69793
1133568,2018/2/2,5.9947,2019/11/22,广东,69797
1133568,2018/2/2,6.9619,2019/11/22,广东,69800
1133568,2018/2/5,6.3878,2019/11/22,广东,69825
1133568,2018/2/5,5.5507,2019/11/22,广东,69827
1133568,2018/2/2,5.881,2019/11/22,广东,69830
1133568,2018/2/2,5.7049,2019/11/22,广东,69833
1133568,2018/2/2,7.5797,2019/11/22,广东,69834
1133568,2018/2/2,6.3547,2019/11/22,广东,69838
1133568,2018/2/2,6.2314,2019/11/22,广东,69840
1133568,2018/2/2,6.8796,2019/11/22,广东,69843
1133568,2018/2/2,6.772,2019/11/22,广东,69846
1133568,2018/2/2,5.3557,2019/11/22,广东,69851
1133568,2018/2/2,6.313,2019/11/22,广东,69852
1133568,2018/2/2,4.6874,2019/11/22,广东,69856
1133568,2018/2/2,7.0782,2019/11/22,广东,69859
1133568,2018/2/2,4.5673,2019/11/22,安徽,69865
1133568,2018/2/2,7.6631,2019/11/22,安徽,69866
1133568,2018/2/2,4.977,2019/11/22,北京,69871
1133568,2018/2/2,6.0118,2019/11/22,安徽,69877
1133568,2018/2/2,5.1163,2019/11/22,重庆,69887
1133568,2018/2/1,5.7511,2019/11/22,福建,69899
1133568,2018/2/1,5.1538,2019/11/22,福建,69904
1133568,2018/1/30,3.6245,2019/11/22,河北,69918
1133568,2018/1/27,4.528,2019/11/22,海南,69929
1133568,2018/1/28,3.2083,2019/11/22,海南,69931
1133568,2018/2/1,8.3401,2019/11/22,内蒙古,69938
1133568,2018/1/30,4.8126,2019/11/22,福建,69942
1133568,2018/1/31,5.7118,2019/11/22,辽宁,69946
1133568,2018/2/2,3.6633,2019/11/22,海南,69952
1133568,2018/1/31,5.5928,2019/11/22,浙江,69953
1133568,2018/1/1,4.4904,2019/11/22,海南,69959
1133568,2018/1/30,5.906,2019/11/22,河南,69961
1133568,2018/2/1,6.5271,2019/11/22,福建,69969
1133568,2018/2/1,5.7324,2019/11/22,广东,69972
1133568,2018/1/28,2.8523,2019/11/22,广西,69974
1133568,2018/2/1,6.195,2019/11/22,山西,69978
1133568,2018/1/30,5.8463,2019/11/22,福建,69986
1133568,2018/1/30,7.9069,2019/11/22,河南,69989
1133568,2018/1/28,4.615,2019/11/22,河南,69991
1133568,2018/1/30,3.9887,2019/11/22,海南,70005
1133568,2018/1/28,4.9763,2019/11/22,海南,70006
1133568,2018/1/28,2.7213,2019/11/22,海南,70016
1133568,2018/1/30,6.0559,2019/11/22,福建,70021
1133568,2018/1/31,6.0872,2019/11/22,福建,70023
1133568,2018/1/31,5.454,2019/11/22,黑龙江,70028
1133568,2018/1/27,3.0565,2019/11/22,海南,70031
1133568,2018/1/30,5.7871,2019/11/22,福建,70035
1133568,2018/2/1,6.3558,2019/11/22,安徽,70047
1133568,2018/2/1,6.0384,2019/11/22,河北,70053
1133568,2018/1/30,5.5834,2019/11/22,广东,70064
1133568,2018/2/1,5.6562,2019/11/22,福建,70065
1133568,2018/1/31,5.5545,2019/11/22,湖南,70066
1133568,2018/1/30,5.8055,2019/11/22,福建,70067
1133568,2018/2/3,2.9337,2019/11/22,海南,70069
1133568,2018/1/31,6.4623,2019/11/22,山西,70074
1133568,2018/2/1,5.7125,2019/11/22,福建,70075
1133568,2018/1/31,5.5645,2019/11/22,黑龙江,70079
1133568,2018/2/1,5.481,2019/11/22,内蒙古,70086
1133568,2018/1/31,6.6406,2019/11/22,四川,70100
1133568,2018/2/3,3.7021,2019/11/22,广东,70104
1133568,2018/1/30,3.7444,2019/11/22,广西,70107
1133568,2018/1/30,6.993,2019/11/22,贵州,70119
1133568,2018/1/26,3.4991,2019/11/22,海南,70124
1133568,2019/11/2,4.6137,2019/11/22,黑龙江,70126
1133568,2018/1/31,6.5607,2019/11/22,河北,70132
1133568,2018/1/30,5.9569,2019/11/22,湖南,70149
1133568,2018/2/3,4.5851,2019/11/22,海南,70159
1133568,2018/2/1,6.829,2019/11/22,河北,70163
1133568,2018/2/1,7.2257,2019/11/22,山西,70174
1133568,2018/1/27,3.8593,2019/11/22,山西,70180
1133568,2018/1/28,3.984,2019/11/22,广西,70185
1133568,2018/1/29,3.6031,2019/11/22,海南,70193
1133568,2018/1/28,2.9025,2019/11/22,海南,70194
1133568,2018/2/2,4.2321,2019/11/22,海南,70195
1133568,2018/1/30,4.611,2019/11/22,广西,70200
1133568,2018/2/1,6.113,2019/11/22,福建,70218
1133568,2018/1/31,5.2749,2019/11/22,黑龙江,70225
1133568,2018/1/30,6.5168,2019/11/22,河北,70229
1133568,2018/2/2,3.0429,2019/11/22,广东,70242
1133568,2018/1/31,4.8694,2019/11/22,安徽,70249
1133568,2018/1/28,2.8268,2019/11/22,海南,70261
1133568,2018/1/26,3.3163,2019/11/22,海南,70262
1133568,2018/2/1,8.8567,2019/11/22,内蒙古,70263
1133568,2018/1/31,6.3773,2019/11/22,内蒙古,70274
1133568,2018/1/31,5.2404,2019/11/22,吉林,70280
1133568,2018/1/30,4.5824,2019/11/22,山东,70283
1133568,2018/1/31,5.4038,2019/11/22,辽宁,70294
1133568,2018/2/1,6.5832,2019/11/22,黑龙江,70298
1133568,2018/1/30,5.62,2019/11/22,福建,70303
1133568,2018/1/30,4.8631,2019/11/22,海南,70310
1133568,2018/1/31,6.0648,2019/11/22,内蒙古,70321
1133568,2018/1/30,4.7328,2019/11/22,内蒙古,70331
1133568,2018/1/31,5.4153,2019/11/22,山西,70344
1133568,2018/2/1,6.533,2019/11/22,黑龙江,70345
1133568,2018/2/1,5.3933,2019/11/22,福建,70347
1133568,2018/1/30,2.8407,2019/11/22,广东,70350
1133568,2018/1/30,2.2959,2019/11/22,海南,70351
1133568,2018/1/28,3.3034,2019/11/22,广西,70353
1133568,2018/2/2,3.6016,2019/11/22,河南,70356
1133568,2018/2/2,2.5086,2019/11/22,广西,70360
1133568,2018/1/28,3.7768,2019/11/22,广西,70361
1133568,2018/1/30,4.1244,2019/11/22,河南,70364
1133568,2018/2/3,3.7892,2019/11/22,广西,70366
1133568,2018/1/30,4.5837,2019/11/22,海南,70369
1133568,2018/1/30,2.8874,2019/11/22,海南,70380
1133568,2018/1/29,4.2034,2019/11/22,海南,70387
1133568,2018/1/31,4.0253,2019/11/22,辽宁,70394
1133568,2018/1/31,5.6478,2019/11/22,安徽,70396
1133568,2018/2/2,4.6837,2019/11/22,海南,70401
1133568,2018/1/30,3.7562,2019/11/22,海南,70402
1133568,2018/1/30,5.3569,2019/11/22,福建,70409
1133568,2018/2/1,5.2732,2019/11/22,河南,70417
1133568,2018/1/31,7.4069,2019/11/22,吉林,70434
1133568,2018/1/30,5.6675,2019/11/22,河北,70448
1133568,2018/1/30,6.2118,2019/11/22,山西,70455
1133568,2018/1/31,4.654,2019/11/22,河北,70462
1133568,2018/2/1,6.2474,2019/11/22,内蒙古,70467
1133568,2018/1/31,6.0214,2019/11/22,辽宁,70471
1133568,2018/1/31,5.1674,2019/11/22,山西,70477
30991,2018/1/31,6.9253,2019/11/22,福建,70487
1133568,2018/2/1,4.6273,2019/11/22,福建,70488
1133568,2018/1/31,5.0314,2019/11/22,黑龙江,70494
1133568,2018/2/1,6.8996,2019/11/22,黑龙江,70499
1133568,2018/2/1,5.681,2019/11/22,福建,70505
1133568,2018/1/30,5.1501,2019/11/22,辽宁,70507
1133568,2018/1/31,5.2226,2019/11/22,湖北,70510
1133568,2018/2/1,6.4456,2019/11/22,山西,70511
1133568,2018/1/30,4.3926,2019/11/22,吉林,70517
1133568,2018/1/31,4.39,2019/11/22,黑龙江,70521
1133568,2018/2/1,4.1666,2019/11/22,黑龙江,70524
1133568,2018/2/1,4.5765,2019/11/22,黑龙江,70526
1133568,2018/2/1,5.8108,2019/11/22,福建,70528
1133568,2018/2/1,6.5155,2019/11/22,吉林,70529
1133568,2018/2/1,5.4302,2019/11/22,山西,70531
1133568,2018/1/29,3.6385,2019/11/22,海南,70543
1133568,2018/2/8,5.6233,2019/11/22,贵州,70550
1133568,2018/2/2,3.4169,2019/11/22,海南,70552
1133568,2018/1/31,6.0299,2019/11/22,福建,70553
1133568,2018/1/31,6.0042,2019/11/22,福建,70562
1133568,2018/2/1,3.7036,2019/11/22,广东,70567
1133568,2018/1/30,4.0393,2019/11/22,广西,70581
1133568,2018/1/27,4.1311,2019/11/22,福建,70592
1133568,2018/1/28,5.9855,2019/11/22,山东,70596
1133568,2018/2/3,2.8029,2019/11/22,山东,70601
1133568,2018/1/30,2.4232,2019/11/22,海南,70603
1133568,2018/1/30,5.3336,2019/11/22,广西,70606
1133568,2018/1/26,5.1042,2019/11/22,山东,70611
1133568,2018/1/29,6.3099,2019/11/22,广西,70617
1133568,2018/1/30,6.1383,2019/11/22,江苏,70621
1133568,2018/2/2,4.1122,2019/11/22,海南,70626
1133568,2018/2/2,4.2486,2019/11/22,福建,70627
1133568,2018/1/28,5.1819,2019/11/22,广西,70629
1133568,2018/2/2,2.3095,2019/11/22,山东,70631
1133568,2018/1/30,5.5959,2019/11/22,海南,70635
1133568,2018/2/2,3.7992,2019/11/22,广东,70637
1133568,2018/2/5,4.7454,2019/11/22,广西,70645
1133568,2018/2/2,5.2585,2019/11/22,海南,70651
1133568,2018/1/26,4.981,2019/11/22,海南,70654
1133568,2018/1/27,3.3064,2019/11/22,山西,70656
1133568,2018/1/28,3.9449,2019/11/22,海南,70663
1133568,2018/1/27,4.4861,2019/11/22,河南,70666
1133568,2018/2/2,3.6552,2019/11/22,广西,70667
1133568,2018/1/28,4.3003,2019/11/22,河南,70670
1133568,2018/1/28,4.658,2019/11/22,河南,70674
1133568,2018/1/28,3.2416,2019/11/22,海南,70678
1133568,2018/1/28,4.4784,2019/11/22,广西,70682
1133568,2018/1/26,3.6396,2019/11/22,河南,70694
1133568,2018/1/28,5.6216,2019/11/22,海南,70695
1133568,2018/1/30,4.9128,2019/11/22,广西,70697
1133568,2018/1/28,4.9707,2019/11/22,海南,70701
1133568,2018/1/27,4.2693,2019/11/22,海南,70710
1133568,2018/2/2,4.369,2019/11/22,广西,70712
1133568,2018/1/28,3.7159,2019/11/22,海南,70722
1133568,2018/1/30,4.207,2019/11/22,海南,70726
1133568,2018/1/28,3.4387,2019/11/22,海南,70728
1133568,2018/1/30,2.9102,2019/11/22,山西,70729
1133568,2018/2/2,2.9588,2019/11/22,海南,70730
1133568,2018/1/28,4.5825,2019/11/22,广西,70737
1133568,2018/1/30,4.4179,2019/11/22,广西,70739
1133568,2018/2/2,4.6047,2019/11/22,海南,70743
1133568,2018/2/2,5.0696,2019/11/22,海南,70751
1133568,2018/2/7,3.3525,2019/11/22,广西,70752
1133568,2018/1/28,5.5358,2019/11/22,广西,70755
1133568,2018/1/29,4.7795,2019/11/22,海南,70759
1133568,2018/2/2,5.4593,2019/11/22,广东,70767
1133568,2018/1/28,2.6247,2019/11/22,海南,70768
1133568,2018/2/6,4.1551,2019/11/22,海南,70771
1133568,2018/1/28,6.9761,2019/11/22,广西,70774
1133568,2018/1/28,6.3376,2019/11/22,广西,70775
1133568,2018/1/29,2.7511,2019/11/22,海南,70776
1133568,2018/1/29,4.4314,2019/11/22,海南,70777
1133568,2018/1/28,5.9064,2019/11/22,海南,70779
1133568,2018/1/29,3.6303,2019/11/22,海南,70787
1133568,2018/2/3,3.6878,2019/11/22,海南,70788
1133568,2018/1/28,3.8746,2019/11/22,海南,70792
1133568,2018/1/28,4.9798,2019/11/22,广东,70797
1133568,2018/2/3,5.076,2019/11/22,海南,70798
1133568,2018/1/28,4.2399,2019/11/22,海南,70799
1133568,2018/2/9,11.1274,2019/11/22,北京,70830
1133568,2018/2/7,3.9689,2019/11/22,广东,70842
1133568,2018/2/7,5.4314,2019/11/22,广东,70843
1133568,2018/2/7,4.5445,2019/11/22,广东,70844
1133568,2018/2/7,5.2739,2019/11/22,广东,70846
1133568,2018/2/7,4.6917,2019/11/22,广东,70847
1133568,2018/2/7,5.2327,2019/11/22,广东,70848
1133568,2018/2/7,6.0453,2019/11/22,广东,70849
1133568,2018/2/7,6.061,2019/11/22,广东,70852
1133568,2018/2/7,5.954,2019/11/22,广东,70853
1133568,2018/1/23,8.3268,2019/11/22,甘肃,70881
1133568,2018/1/23,7.6424,2019/11/22,甘肃,70882
1133568,2018/1/23,6.4093,2019/11/22,甘肃,70886
1133568,2018/1/23,8.8262,2019/11/22,甘肃,70888
1133568,2018/1/27,6.2954,2019/11/22,湖南,70908
1133568,2018/1/27,5.0557,2019/11/22,湖北,70909
1133568,2018/1/27,5.9694,2019/11/22,湖北,70910
1133568,2018/1/20,4.093,2019/11/22,安徽,70911
1133568,2018/1/27,6.0055,2019/11/22,湖南,70915
1133568,2018/1/27,4.8772,2019/11/22,安徽,70941
1133568,2018/1/27,6.2228,2019/11/22,湖南,70942
1133568,2018/1/27,6.9319,2019/11/22,广西,70946
1133568,2018/2/1,6.3878,2019/11/22,辽宁,70973
1133568,2018/2/1,6.1419,2019/11/22,贵州,70975
1133568,2018/1/30,5.2621,2019/11/22,广东,70977
1133568,2018/1/1,5.3394,2019/11/22,辽宁,70983
1133568,2018/2/1,6.9772,2019/11/22,江苏,70986
1133568,2018/1/30,5.7184,2019/11/22,福建,71004
1133568,2018/2/2,4.0038,2019/11/22,广东,71007
1133568,2018/2/2,4.8816,2019/11/22,广西,71009
1133568,2018/1/23,6.3014,2019/11/22,甘肃,71010
23127,2015/7/3,14.6363,2019/11/22,四川,72464
23127,2015/10/20,13.6277,2019/11/22,四川,72467
23127,2015/6/19,20.822,2019/11/22,四川,72468
23127,2015/7/17,18.4614,2019/11/22,云南,72477
23127,2015/6/12,5.8367,2019/11/22,上海,72504
23127,2015/6/2,16.2237,2019/11/22,四川,72581
23127,2015/6/12,5.6579,2019/11/22,上海,72586
23127,2015/10/8,11.4093,2019/11/22,山东,72606
23127,2015/10/8,8.8827,2019/11/22,山东,72642
23127,2015/8/18,13.6027,2019/11/22,河南,72707
23127,2015/6/8,15.2092,2019/11/22,山东,72760
23127,2015/5/15,16.8279,2019/11/22,河南,72956
23127,2015/6/12,20.7185,2019/11/22,河南,73010
23127,2015/6/18,15.9291,2019/11/22,河南,73022
23127,2015/6/19,5.7343,2019/11/22,上海,73026
23127,2015/6/19,9.7259,2019/11/22,河南,73032
23127,2015/8/19,9.7724,2019/11/22,河南,73083
23127,2015/7/14,14.3371,2019/11/22,河南,73127
23127,2015/11/12,14.3391,2019/11/22,河南,73191
1126619,2017/12/26,7.072,2019/11/22,安徽,73525
1126619,2017/12/26,6.6459,2019/11/22,安徽,73526
1126619,2017/12/28,2.299,2019/11/22,海南,73530
1126619,2017/9/28,2.3659,2019/11/22,海南,73531
1126619,2017/12/28,2.3049,2019/11/22,海南,73533
1126619,2017/12/28,2.7311,2019/11/22,海南,73534
1126619,2017/12/29,2.8901,2019/11/22,海南,73535
1126619,2017/12/28,2.5675,2019/11/22,海南,73536
1126619,2017/12/28,2.4706,2019/11/22,海南,73539
1126619,2017/12/29,2.3903,2019/11/22,海南,73540
1126619,2017/12/29,2.8599,2019/11/22,海南,73543
1126619,2018/1/2,2.3303,2019/11/22,海南,73545
1126619,2017/12/29,2.4659,2019/11/22,海南,73546
1126619,2017/12/29,2.5789,2019/11/22,海南,73548
1126619,2017/12/28,2.3933,2019/11/22,海南,73549
1126619,2017/12/28,2.5094,2019/11/22,海南,73550
1126619,2017/12/27,3.4666,2019/11/22,海南,73552
1126619,2017/12/28,3.016,2019/11/22,海南,73553
1126619,2017/12/29,2.5782,2019/11/22,海南,73554
1126619,2017/12/28,4.5764,2019/11/22,安徽,73560
1126619,2017/10/1,4.3894,2019/11/22,江苏,73570
1126619,2017/12/1,6.3203,2019/11/22,广东,73578
1126619,2017/12/27,4.6149,2019/11/22,湖北,73584
1126619,2017/6/29,8.2366,2019/11/22,云南,73698
1126619,2017/6/28,8.3826,2019/11/22,云南,73702
1126619,2017/12/28,7.2023,2019/11/22,四川,73716
1126619,2017/12/26,6.7434,2019/11/22,湖北,73718
1126619,2017/6/26,8.6931,2019/11/22,重庆,73721
1126619,2017/7/4,8.4625,2019/11/22,新疆,73725
1126619,2017/7/4,8.1967,2019/11/22,新疆,73726
1126619,2017/12/25,8.4402,2019/11/22,北京,73735
1126619,2017/9/26,8.321,2019/11/22,北京,73738
1126619,2017/12/28,6.996,2019/11/22,北京,73746
1126619,2017/10/10,8.2641,2019/11/22,北京,73747
1126619,2017/7/24,8.1432,2019/11/22,四川,73755
1126619,2017/6/27,9.7555,2019/11/22,青海,73757
1126619,2017/12/28,3.5822,2019/11/22,内蒙古,73762
1126619,2017/12/26,6.249,2019/11/22,安徽,73765
1126619,2017/12/26,6.4945,2019/11/22,安徽,73766
1126619,2017/12/26,6.1316,2019/11/22,安徽,73767
1133366,2019/3/29,0.5026,2019/11/22,浙江,74150
1126619,2017/12/29,3.3539,2019/11/22,海南,74911
1126619,2017/12/7,2.9989,2019/11/22,海南,74912
1126619,2017/12/27,6.1491,2019/11/22,湖北,74916
1126619,2017/6/26,8.2679,2019/11/22,重庆,74917
1126619,2017/6/27,8.8086,2019/11/22,青海,74918
1126619,2017/12/27,5.5861,2019/11/22,广东,74921
1126619,2017/12/23,6.8792,2019/11/22,河南,74922
1126619,2017/12/25,4.5936,2019/11/22,北京,74924
1126619,2017/12/28,6.9518,2019/11/22,北京,74926
1126619,2017/12/28,6.7234,2019/11/22,辽宁,74929
1126619,2017/12/28,5.4709,2019/11/22,山西,74932
1126619,2017/12/28,4.8483,2019/11/22,上海,74933
1126619,2017/12/29,6.3994,2019/11/22,广东,75610
1126619,2017/12/29,5.9887,2019/11/22,广东,75611
1126619,2017/12/28,3.3593,2019/11/22,海南,75613
1126619,2017/12/28,2.4459,2019/11/22,海南,75614
1126619,2017/12/29,3.1761,2019/11/22,海南,75615
1126619,2017/12/28,5.8418,2019/11/22,上海,75616
1126619,2017/10/10,6.0701,2019/11/22,河北,75618
1126619,2017/9/27,4.0935,2019/11/22,广西,75620
1126619,2017/12/27,5.0991,2019/11/22,广东,75622
1126619,2017/11/1,8.3451,2019/11/22,陕西,76921
1126619,2017/9/27,3.9071,2019/11/22,广东,76924
29585,2017/4/28,4.8266,2019/11/22,北京,77998
29585,2017/7/13,3.7632,2019/11/22,北京,78003
29585,2017/4/28,4.8918,2019/11/22,北京,78005
29585,2017/5/23,3.1446,2019/11/22,北京,78007
29585,2017/5/23,3.5928,2019/11/22,北京,78009
29585,2017/5/4,4.4743,2019/11/22,北京,78013
29585,2017/4/28,4.7595,2019/11/22,北京,78024
29584,2016/7/15,13.4289,2019/11/22,上海,78726
23127,2015/8/11,11.0656,2019/11/22,上海,79659
23127,2015/8/11,10.687,2019/11/22,上海,79661
23127,2015/6/18,5.7855,2019/11/22,上海,79662
23127,2015/6/12,5.8367,2019/11/22,上海,79666
23127,2015/6/12,5.6319,2019/11/22,上海,79667
23127,2015/6/12,14.0198,2019/11/22,上海,79668
23127,2015/6/2,5.6838,2019/11/22,上海,79676
23127,2015/8/18,5.8623,2019/11/22,上海,79677
29777,2016/6/13,7.6627,2019/11/22,重庆,79757
28176,2016/11/11,12.2681,2019/11/22,云南,83180
28176,2016/11/11,10.0687,2019/11/22,云南,83181
28176,2016/12/5,12.7165,2019/11/22,广东,83342
28176,2016/10/28,11.1395,2019/11/22,山西,83472
30991,2016/11/16,10.5499,2019/11/22,广西,83793
30991,2016/9/26,8.1226,2019/11/22,河北,83908
30991,2016/9/26,10.8592,2019/11/22,河北,83911
30991,2016/8/4,10.9974,2019/11/22,河北,83912
30991,2016/9/26,8.6517,2019/11/22,河北,83915
30991,2016/9/26,7.7646,2019/11/22,河北,83922
30991,2016/9/26,10.0144,2019/11/22,河北,83935
28176,2016/9/26,9.1079,2019/11/22,河北,83941
30991,2016/9/26,10.2993,2019/11/22,河北,83955
30991,2016/9/26,8.6882,2019/11/22,河北,83958
28176,2016/9/22,8.7451,2019/11/22,四川,84044
28176,2016/9/22,10.8384,2019/11/22,湖北,84069
28176,2016/9/22,7.6183,2019/11/22,四川,84076
